timestamp,open,high,low,close
2021-02-18 06:50:00,0.8696,0.8698,0.8694,0.8697
2021-02-18 06:45:00,0.8697,0.8698,0.8694,0.8695
2021-02-18 06:40:00,0.8697,0.8698,0.8695,0.8697
2021-02-18 06:35:00,0.8698,0.8699,0.8694,0.8696
2021-02-18 06:30:00,0.8698,0.8700,0.8696,0.8698
2021-02-18 06:25:00,0.8699,0.8700,0.8697,0.8698
2021-02-18 06:20:00,0.8700,0.8700,0.8697,0.8698
2021-02-18 06:15:00,0.8697,0.8700,0.8696,0.8699
2021-02-18 06:10:00,0.8696,0.8699,0.8695,0.8698
2021-02-18 06:05:00,0.8695,0.8696,0.8693,0.8696
2021-02-18 06:00:00,0.8696,0.8697,0.8694,0.8695
2021-02-18 05:55:00,0.8694,0.8697,0.8694,0.8696
2021-02-18 05:50:00,0.8694,0.8696,0.8692,0.8694
2021-02-18 05:45:00,0.8694,0.8695,0.8692,0.8694
2021-02-18 05:40:00,0.8690,0.8694,0.8690,0.8693
2021-02-18 05:35:00,0.8692,0.8692,0.8689,0.8691
2021-02-18 05:30:00,0.8692,0.8692,0.8690,0.8692
2021-02-18 05:25:00,0.8692,0.8693,0.8690,0.8691
2021-02-18 05:20:00,0.8692,0.8693,0.8690,0.8691
2021-02-18 05:15:00,0.8691,0.8692,0.8689,0.8692
2021-02-18 05:10:00,0.8691,0.8692,0.8689,0.8691
2021-02-18 05:05:00,0.8691,0.8692,0.8690,0.8691
2021-02-18 05:00:00,0.8692,0.8692,0.8689,0.8692
2021-02-18 04:55:00,0.8690,0.8692,0.8688,0.8692
2021-02-18 04:50:00,0.8690,0.8691,0.8688,0.8689
2021-02-18 04:45:00,0.8690,0.8690,0.8688,0.8690
2021-02-18 04:40:00,0.8691,0.8691,0.8688,0.8689
2021-02-18 04:35:00,0.8691,0.8691,0.8689,0.8690
2021-02-18 04:30:00,0.8691,0.8692,0.8689,0.8690
2021-02-18 04:25:00,0.8692,0.8692,0.8689,0.8691
2021-02-18 04:20:00,0.8692,0.8693,0.8690,0.8692
2021-02-18 04:15:00,0.8691,0.8692,0.8689,0.8692
2021-02-18 04:10:00,0.8691,0.8691,0.8689,0.8691
2021-02-18 04:05:00,0.8691,0.8691,0.8689,0.8690
2021-02-18 04:00:00,0.8691,0.8692,0.8689,0.8690
2021-02-18 03:55:00,0.8692,0.8692,0.8689,0.8691
2021-02-18 03:50:00,0.8691,0.8692,0.8690,0.8692
2021-02-18 03:45:00,0.8692,0.8692,0.8690,0.8692
2021-02-18 03:40:00,0.8692,0.8692,0.8690,0.8691
2021-02-18 03:35:00,0.8692,0.8692,0.8690,0.8691
2021-02-18 03:30:00,0.8691,0.8693,0.8689,0.8691
2021-02-18 03:25:00,0.8690,0.8692,0.8689,0.8691
2021-02-18 03:20:00,0.8689,0.8691,0.8688,0.8689
2021-02-18 03:15:00,0.8689,0.8690,0.8687,0.8690
