timestamp,open,high,low,close,volume
2020-05-18 16:00:00,0.7700,0.7700,0.7600,0.7600,15606
2020-05-18 15:55:00,0.7659,0.7699,0.7644,0.7650,1365
2020-05-18 15:50:00,0.7655,0.7700,0.7655,0.7700,9973
2020-05-18 15:45:00,0.7651,0.7661,0.7651,0.7655,697
2020-05-18 15:40:00,0.7714,0.7714,0.7700,0.7700,754
2020-05-18 15:35:00,0.7603,0.7729,0.7603,0.7729,6218
2020-05-18 15:30:00,0.7626,0.7630,0.7595,0.7607,37088
2020-05-18 15:25:00,0.7689,0.7689,0.7626,0.7626,1791
2020-05-18 15:20:00,0.7700,0.7706,0.7688,0.7688,888
2020-05-18 15:15:00,0.7720,0.7739,0.7694,0.7739,722
2020-05-18 15:10:00,0.7638,0.7650,0.7634,0.7638,5239
2020-05-18 15:05:00,0.7645,0.7650,0.7645,0.7650,3697
2020-05-18 15:00:00,0.7700,0.7700,0.7650,0.7700,6588
2020-05-18 14:55:00,0.7699,0.7748,0.7650,0.7650,10332
2020-05-18 14:50:00,0.7670,0.7724,0.7651,0.7724,14144
2020-05-18 14:45:00,0.7759,0.7818,0.7746,0.7750,2875
2020-05-18 14:40:00,0.7724,0.7724,0.7700,0.7710,1626
2020-05-18 14:35:00,0.7798,0.7799,0.7670,0.7670,4596
2020-05-18 14:30:00,0.7645,0.7798,0.7644,0.7750,5978
2020-05-18 14:25:00,0.7644,0.7644,0.7626,0.7626,1105
2020-05-18 14:20:00,0.7610,0.7628,0.7610,0.7620,946
2020-05-18 14:15:00,0.7644,0.7644,0.7610,0.7610,3715
2020-05-18 14:05:00,0.7645,0.7645,0.7626,0.7644,3712
2020-05-18 14:00:00,0.7600,0.7624,0.7600,0.7600,10666
2020-05-18 13:55:00,0.7618,0.7619,0.7606,0.7606,24361
2020-05-18 13:50:00,0.7621,0.7621,0.7620,0.7620,6145
2020-05-18 13:45:00,0.7621,0.7621,0.7620,0.7620,12912
2020-05-18 13:40:00,0.7621,0.7622,0.7620,0.7620,6630
2020-05-18 13:35:00,0.7621,0.7644,0.7621,0.7644,1253
2020-05-18 13:30:00,0.7620,0.7641,0.7620,0.7620,4652
2020-05-18 13:25:00,0.7643,0.7643,0.7620,0.7620,2590
2020-05-18 13:20:00,0.7621,0.7621,0.7620,0.7620,1237
2020-05-18 13:15:00,0.7640,0.7645,0.7640,0.7644,1019
2020-05-18 13:10:00,0.7632,0.7645,0.7620,0.7645,3628
2020-05-18 13:05:00,0.7615,0.7620,0.7615,0.7620,3600
2020-05-18 13:00:00,0.7600,0.7700,0.7600,0.7600,2822
2020-05-18 12:55:00,0.7692,0.7692,0.7650,0.7650,1773
2020-05-18 12:50:00,0.7691,0.7692,0.7691,0.7692,607
2020-05-18 12:45:00,0.7615,0.7695,0.7613,0.7680,15610
2020-05-18 12:40:00,0.7659,0.7698,0.7613,0.7649,2274
2020-05-18 12:35:00,0.7613,0.7700,0.7613,0.7698,2054
2020-05-18 12:30:00,0.7700,0.7796,0.7611,0.7613,18450
2020-05-18 12:25:00,0.7747,0.7747,0.7700,0.7700,9480
2020-05-18 12:20:00,0.7711,0.7711,0.7711,0.7711,450
2020-05-18 12:15:00,0.7703,0.7799,0.7703,0.7734,5722
2020-05-18 12:10:00,0.7749,0.7800,0.7748,0.7800,5029
2020-05-18 12:05:00,0.7701,0.7748,0.7701,0.7748,1228
2020-05-18 12:00:00,0.7700,0.7750,0.7700,0.7700,3450
2020-05-18 11:55:00,0.7748,0.7750,0.7700,0.7750,4143
2020-05-18 11:50:00,0.7726,0.7726,0.7702,0.7702,529
2020-05-18 11:45:00,0.7750,0.7794,0.7700,0.7794,25674
2020-05-18 11:40:00,0.7800,0.7800,0.7700,0.7700,7603
2020-05-18 11:35:00,0.7803,0.7804,0.7714,0.7791,4408
2020-05-18 11:30:00,0.7750,0.7802,0.7750,0.7775,2343
2020-05-18 11:25:00,0.7896,0.7896,0.7896,0.7896,101
2020-05-18 11:20:00,0.7711,0.7711,0.7711,0.7711,552
2020-05-18 11:15:00,0.7803,0.7915,0.7776,0.7842,661
2020-05-18 11:10:00,0.7800,0.7800,0.7800,0.7800,144
2020-05-18 11:05:00,0.7901,0.7968,0.7767,0.7901,2025
2020-05-18 11:00:00,0.7800,0.7900,0.7700,0.7900,3695
2020-05-18 10:50:00,0.7803,0.7899,0.7701,0.7801,8776
2020-05-18 10:45:00,0.7800,0.7899,0.7720,0.7740,5611
2020-05-18 10:40:00,0.7800,0.7900,0.7720,0.7759,16662
2020-05-18 10:35:00,0.7720,0.7840,0.7720,0.7840,22463
2020-05-18 10:30:00,0.7776,0.7776,0.7700,0.7700,4293
2020-05-18 10:25:00,0.7765,0.7899,0.7750,0.7750,4920
2020-05-18 10:20:00,0.7776,0.7800,0.7700,0.7764,4728
2020-05-18 10:15:00,0.7800,0.7872,0.7781,0.7781,7524
2020-05-18 10:10:00,0.7899,0.7899,0.7825,0.7825,1199
2020-05-18 10:05:00,0.7770,0.7899,0.7701,0.7710,26168
2020-05-18 10:00:00,0.7900,0.7900,0.7800,0.7800,1703
2020-05-18 09:55:00,0.7800,0.7800,0.7800,0.7800,15810
2020-05-18 09:50:00,0.7900,0.7900,0.7850,0.7899,17330
2020-05-18 09:45:00,0.7900,0.7900,0.7805,0.7852,8424
2020-05-18 09:40:00,0.7885,0.7977,0.7883,0.7902,19333
2020-05-18 09:35:00,0.7900,0.7900,0.7800,0.7801,41757
2020-05-15 16:00:00,0.8000,0.8098,0.7700,0.7900,14000
2020-05-15 15:55:00,0.7999,0.7999,0.7790,0.7790,4883
2020-05-15 15:50:00,0.7702,0.7875,0.7702,0.7875,1360
2020-05-15 15:45:00,0.7702,0.7702,0.7702,0.7702,413
2020-05-15 15:40:00,0.7770,0.7770,0.7701,0.7702,5758
2020-05-15 15:35:00,0.7770,0.7879,0.7770,0.7825,10825
2020-05-15 15:30:00,0.7770,0.7770,0.7770,0.7770,1773
2020-05-15 15:25:00,0.7770,0.7803,0.7770,0.7770,4450
2020-05-15 15:20:00,0.7800,0.7991,0.7770,0.7991,8224
2020-05-15 15:15:00,0.8004,0.8079,0.7876,0.7903,6912
2020-05-15 15:10:00,0.8000,0.8100,0.8000,0.8100,1904
2020-05-15 15:05:00,0.7952,0.7952,0.7952,0.7952,360
2020-05-15 15:00:00,0.7845,0.8100,0.7845,0.8100,871
2020-05-15 14:55:00,0.7806,0.7806,0.7806,0.7806,298
2020-05-15 14:50:00,0.8080,0.8080,0.7805,0.7806,663
2020-05-15 14:45:00,0.8080,0.8080,0.8080,0.8080,297
2020-05-15 14:40:00,0.7837,0.7837,0.7837,0.7837,1786
2020-05-15 14:35:00,0.7801,0.7964,0.7801,0.7964,1795
2020-05-15 14:30:00,0.7839,0.7839,0.7839,0.7839,93
2020-05-15 14:25:00,0.7839,0.8000,0.7839,0.7900,3579
2020-05-15 14:20:00,0.8000,0.8000,0.7900,0.7900,9115
2020-05-15 14:15:00,0.7800,0.8000,0.7800,0.8000,430
2020-05-15 14:10:00,0.7800,0.7800,0.7800,0.7800,2550
2020-05-15 14:05:00,0.8000,0.8000,0.8000,0.8000,170
2020-05-15 14:00:00,0.7800,0.7840,0.7800,0.7800,4250
2020-05-15 13:55:00,0.7785,0.7999,0.7785,0.7999,2932
2020-05-15 13:50:00,0.7785,0.7800,0.7770,0.7800,773
2020-05-15 13:45:00,0.7761,0.7761,0.7740,0.7740,595
2020-05-15 13:40:00,0.7800,0.7800,0.7800,0.7800,219
2020-05-15 13:35:00,0.7720,0.7720,0.7720,0.7720,242
2020-05-15 13:30:00,0.7902,0.7962,0.7693,0.7702,3124
2020-05-15 13:25:00,0.7925,0.7927,0.7900,0.7904,2372
2020-05-15 13:20:00,0.8100,0.8100,0.7900,0.7950,3602
2020-05-15 13:15:00,0.8100,0.8100,0.7892,0.7892,920
2020-05-15 13:10:00,0.8140,0.8228,0.7900,0.7900,8116
2020-05-15 13:05:00,0.8240,0.8240,0.8187,0.8187,6154
2020-05-15 13:00:00,0.8100,0.8210,0.8076,0.8200,20573
2020-05-15 12:55:00,0.8059,0.8100,0.8059,0.8100,5123
2020-05-15 12:50:00,0.8100,0.8100,0.8002,0.8002,1272
2020-05-15 12:45:00,0.8000,0.8100,0.8000,0.8100,5716
2020-05-15 12:40:00,0.7900,0.8000,0.7900,0.8000,13120
2020-05-15 12:35:00,0.7900,0.7900,0.7866,0.7884,19041
2020-05-15 12:30:00,0.7782,0.7900,0.7782,0.7812,15175
2020-05-15 12:25:00,0.7789,0.7895,0.7789,0.7895,532
2020-05-15 12:20:00,0.7811,0.7812,0.7748,0.7748,4525
2020-05-15 12:15:00,0.7850,0.7900,0.7811,0.7811,892
2020-05-15 12:05:00,0.7899,0.7900,0.7899,0.7900,12815
2020-05-15 12:00:00,0.7800,0.7800,0.7800,0.7800,2077
2020-05-15 11:55:00,0.7802,0.7803,0.7801,0.7802,2557
2020-05-15 11:50:00,0.7801,0.7802,0.7801,0.7802,721
2020-05-15 11:45:00,0.7801,0.7801,0.7801,0.7801,2750
2020-05-15 11:40:00,0.7800,0.7800,0.7799,0.7799,5583
2020-05-15 11:35:00,0.7799,0.7800,0.7799,0.7799,442
2020-05-15 11:30:00,0.7700,0.7734,0.7678,0.7700,2861
2020-05-15 11:25:00,0.7663,0.7678,0.7662,0.7678,3840
2020-05-15 11:15:00,0.7675,0.7700,0.7675,0.7700,2567
2020-05-15 11:05:00,0.7668,0.7700,0.7668,0.7673,2708
2020-05-15 11:00:00,0.7700,0.7700,0.7668,0.7700,782
2020-05-15 10:55:00,0.7699,0.7699,0.7661,0.7684,6567
2020-05-15 10:50:00,0.7666,0.7700,0.7666,0.7666,4603
2020-05-15 10:45:00,0.7633,0.7633,0.7633,0.7633,873
2020-05-15 10:40:00,0.7653,0.7653,0.7633,0.7633,1827
2020-05-15 10:35:00,0.7511,0.7750,0.7511,0.7750,3428
2020-05-15 10:30:00,0.7502,0.7545,0.7502,0.7502,4454
2020-05-15 10:25:00,0.7710,0.7761,0.7502,0.7532,9918
2020-05-15 10:20:00,0.7800,0.7800,0.7701,0.7761,3615
2020-05-15 10:15:00,0.7800,0.7800,0.7500,0.7500,6714
2020-05-15 10:10:00,0.7580,0.7875,0.7524,0.7803,9010
2020-05-15 10:05:00,0.7753,0.7770,0.7300,0.7452,36539
2020-05-15 10:00:00,0.7700,0.7800,0.7700,0.7800,7198
2020-05-15 09:55:00,0.7750,0.7800,0.7701,0.7701,6313
2020-05-15 09:50:00,0.7799,0.7799,0.7702,0.7702,393
2020-05-15 09:45:00,0.7801,0.7872,0.7773,0.7802,7288
2020-05-15 09:40:00,0.7681,0.7799,0.7635,0.7799,17491
2020-05-15 09:35:00,0.7800,0.7800,0.7681,0.7700,16932
2020-05-14 16:00:00,0.7800,0.7800,0.7700,0.7700,1625
2020-05-14 15:55:00,0.7700,0.7800,0.7700,0.7800,6434
2020-05-14 15:50:00,0.7686,0.7767,0.7686,0.7686,4528
2020-05-14 15:45:00,0.7630,0.7767,0.7629,0.7686,3446
2020-05-14 15:40:00,0.7703,0.7840,0.7701,0.7771,3657
2020-05-14 15:35:00,0.7768,0.7768,0.7603,0.7650,10973
2020-05-14 15:30:00,0.7613,0.7761,0.7603,0.7603,989
2020-05-14 15:25:00,0.7603,0.7614,0.7603,0.7613,992
2020-05-14 15:20:00,0.7601,0.7706,0.7601,0.7603,1629
2020-05-14 15:15:00,0.7601,0.7767,0.7601,0.7601,3330
2020-05-14 15:10:00,0.7699,0.7699,0.7601,0.7601,974
2020-05-14 15:05:00,0.7702,0.7749,0.7699,0.7699,3552
2020-05-14 15:00:00,0.7700,0.7800,0.7700,0.7700,1785
2020-05-14 14:55:00,0.7703,0.7767,0.7702,0.7703,1836
2020-05-14 14:50:00,0.7735,0.7768,0.7702,0.7702,935
2020-05-14 14:45:00,0.7701,0.7768,0.7701,0.7703,1352
2020-05-14 14:40:00,0.7735,0.7735,0.7701,0.7701,1003
2020-05-14 14:35:00,0.7677,0.7768,0.7677,0.7768,11083
2020-05-14 14:30:00,0.7722,0.7722,0.7688,0.7688,935
2020-05-14 14:25:00,0.7601,0.7750,0.7601,0.7676,9205
2020-05-14 14:20:00,0.7650,0.7650,0.7600,0.7601,4309
2020-05-14 14:15:00,0.7681,0.7767,0.7666,0.7701,7464
2020-05-14 14:10:00,0.7600,0.7650,0.7600,0.7600,1662
2020-05-14 14:05:00,0.7600,0.7650,0.7600,0.7600,765
2020-05-14 14:00:00,0.7600,0.7600,0.7600,0.7600,850
2020-05-14 13:55:00,0.7675,0.7750,0.7600,0.7600,1514
2020-05-14 13:50:00,0.7601,0.7750,0.7600,0.7750,4748
2020-05-14 13:45:00,0.7600,0.7712,0.7600,0.7600,7132
2020-05-14 13:40:00,0.7600,0.7675,0.7600,0.7600,3434
2020-05-14 13:35:00,0.7600,0.7601,0.7600,0.7600,962
2020-05-14 13:30:00,0.7600,0.7750,0.7600,0.7600,11990
2020-05-14 13:25:00,0.7600,0.7749,0.7600,0.7749,3326
2020-05-14 13:20:00,0.7600,0.7750,0.7600,0.7600,6668
2020-05-14 13:15:00,0.7600,0.7609,0.7600,0.7609,1623
2020-05-14 13:10:00,0.7566,0.7675,0.7551,0.7675,7721
2020-05-14 13:05:00,0.7610,0.7611,0.7600,0.7600,4084
2020-05-14 13:00:00,0.7600,0.7700,0.7600,0.7600,1381
2020-05-14 12:55:00,0.7700,0.7700,0.7700,0.7700,1143
2020-05-14 12:50:00,0.7700,0.7701,0.7700,0.7700,1275
2020-05-14 12:45:00,0.7726,0.7726,0.7700,0.7700,653151
2020-05-14 12:40:00,0.7610,0.7800,0.7610,0.7750,0
2020-05-14 12:35:00,0.7618,0.7633,0.7610,0.7610,1548
2020-05-14 12:30:00,0.7610,0.7633,0.7610,0.7618,3820
2020-05-14 12:25:00,0.7610,0.7641,0.7610,0.7610,2255
2020-05-14 12:20:00,0.7610,0.7648,0.7610,0.7610,5228
2020-05-14 12:15:00,0.7615,0.7750,0.7610,0.7610,2217
2020-05-14 12:10:00,0.7610,0.7741,0.7610,0.7615,4462
2020-05-14 12:05:00,0.7610,0.7681,0.7610,0.7610,5557
2020-05-14 12:00:00,0.7700,0.7700,0.7600,0.7600,6309
2020-05-14 11:55:00,0.7610,0.7695,0.7610,0.7610,1507
2020-05-14 11:50:00,0.7610,0.7695,0.7610,0.7610,6241
2020-05-14 11:45:00,0.7731,0.7731,0.7610,0.7610,17204
2020-05-14 11:40:00,0.7800,0.7800,0.7800,0.7800,2984
2020-05-14 11:35:00,0.7780,0.7780,0.7719,0.7750,2559
2020-05-14 11:30:00,0.7717,0.7780,0.7717,0.7780,14370
2020-05-14 11:25:00,0.7706,0.7780,0.7700,0.7741,14362
