timestamp,position,quantity,open price,close price,P/L,status
2021-03-22 08:34:01.239537,SHORT,10000.0,1.18831,1.19054,-21.9,LOSS
2021-03-22 11:05:01.226733,SHORT,10000.0,1.19005,1.19206,-20.2,LOSS
