timestamp,open,high,low,close
2021-02-10 22:05:00,104.5840,104.6150,104.5540,104.5800
2021-02-10 22:00:00,104.6000,104.6070,104.5550,104.5800
2021-02-10 21:55:00,104.6020,104.6150,104.5700,104.6040
2021-02-10 21:50:00,104.6160,104.6190,104.5700,104.5960
2021-02-10 21:45:00,104.6000,104.6280,104.5800,104.6090
2021-02-10 21:40:00,104.6280,104.6280,104.5900,104.6160
2021-02-10 21:35:00,104.6250,104.6320,104.6000,104.6200
2021-02-10 21:30:00,104.6100,104.6350,104.5900,104.6210
2021-02-10 21:25:00,104.6100,104.6380,104.6100,104.6300
2021-02-10 21:20:00,104.6330,104.6360,104.6000,104.6340
2021-02-10 21:15:00,104.6290,104.6360,104.6100,104.6320
2021-02-10 21:10:00,104.6290,104.6400,104.6100,104.6300
2021-02-10 21:05:00,104.6320,104.6400,104.6100,104.6270
2021-02-10 21:00:00,104.6400,104.6410,104.6000,104.6320
2021-02-10 20:55:00,104.6400,104.6440,104.6000,104.6410
2021-02-10 20:50:00,104.6440,104.6460,104.6200,104.6430
2021-02-10 20:45:00,104.6440,104.6540,104.6100,104.6440
2021-02-10 20:40:00,104.6390,104.6480,104.6100,104.6460
2021-02-10 20:35:00,104.6340,104.6410,104.6100,104.6380
2021-02-10 20:30:00,104.6410,104.6500,104.6000,104.6340
2021-02-10 20:25:00,104.6400,104.6450,104.6100,104.6340
2021-02-10 20:20:00,104.6550,104.6570,104.6000,104.6400
2021-02-10 20:15:00,104.6460,104.6620,104.6200,104.6490
2021-02-10 20:10:00,104.6400,104.6580,104.6100,104.6390
2021-02-10 20:05:00,104.6430,104.6560,104.6000,104.6400
2021-02-10 20:00:00,104.6400,104.6530,104.6000,104.6420
2021-02-10 19:55:00,104.6430,104.6500,104.6000,104.6440
2021-02-10 19:50:00,104.6420,104.6550,104.6100,104.6380
2021-02-10 19:45:00,104.6300,104.6530,104.6100,104.6440
2021-02-10 19:40:00,104.6400,104.6540,104.6200,104.6450
2021-02-10 19:35:00,104.6600,104.6680,104.6100,104.6470
2021-02-10 19:30:00,104.6630,104.6700,104.6200,104.6650
2021-02-10 19:25:00,104.6500,104.6680,104.6200,104.6640
2021-02-10 19:20:00,104.6450,104.6510,104.6000,104.6500
2021-02-10 19:15:00,104.6490,104.6530,104.6100,104.6410
2021-02-10 19:10:00,104.6560,104.6590,104.6300,104.6500
2021-02-10 19:05:00,104.6530,104.6600,104.6300,104.6560
2021-02-10 19:00:00,104.6300,104.6640,104.6200,104.6550
2021-02-10 18:55:00,104.6700,104.6750,104.6300,104.6600
2021-02-10 18:50:00,104.6640,104.6740,104.6400,104.6700
2021-02-10 18:45:00,104.6550,104.6650,104.6300,104.6640
2021-02-10 18:40:00,104.6480,104.6610,104.6200,104.6540
2021-02-10 18:35:00,104.6590,104.6620,104.6100,104.6400
2021-02-10 18:30:00,104.6300,104.6610,104.6100,104.6600
2021-02-10 18:25:00,104.6430,104.6500,104.6000,104.6300
2021-02-10 18:20:00,104.6620,104.6620,104.6100,104.6420
2021-02-10 18:15:00,104.6300,104.6670,104.6200,104.6600
2021-02-10 18:10:00,104.6310,104.6500,104.6000,104.6400
2021-02-10 18:05:00,104.6300,104.6490,104.6000,104.6280
2021-02-10 18:00:00,104.6400,104.6490,104.5900,104.6290
2021-02-10 17:55:00,104.6640,104.6670,104.6100,104.6390
2021-02-10 17:50:00,104.6810,104.6810,104.6300,104.6650
2021-02-10 17:45:00,104.6800,104.6900,104.6400,104.6800
2021-02-10 17:40:00,104.6670,104.6820,104.6400,104.6700
2021-02-10 17:35:00,104.6890,104.6930,104.6400,104.6700
2021-02-10 17:30:00,104.7010,104.7010,104.6500,104.6800
2021-02-10 17:25:00,104.6980,104.7060,104.6600,104.7010
2021-02-10 17:20:00,104.6910,104.7000,104.6600,104.6920
2021-02-10 17:15:00,104.6700,104.6940,104.6500,104.6910
2021-02-10 17:10:00,104.6600,104.7020,104.6500,104.6930
2021-02-10 17:05:00,104.6660,104.6860,104.6300,104.6700
2021-02-10 17:00:00,104.6600,104.6680,104.6200,104.6660
2021-02-10 16:55:00,104.6580,104.6710,104.6200,104.6560
2021-02-10 16:50:00,104.6710,104.6710,104.6200,104.6590
2021-02-10 16:45:00,104.6600,104.6810,104.6300,104.6680
2021-02-10 16:40:00,104.6520,104.6750,104.6200,104.6670
2021-02-10 16:35:00,104.6560,104.6670,104.6200,104.6530
2021-02-10 16:30:00,104.6820,104.6910,104.6200,104.6540
2021-02-10 16:25:00,104.6850,104.6920,104.6400,104.6800
2021-02-10 16:20:00,104.6540,104.6920,104.6000,104.6830
2021-02-10 16:15:00,104.6540,104.6680,104.6100,104.6540
2021-02-10 16:10:00,104.6490,104.6730,104.6100,104.6400
2021-02-10 16:05:00,104.6600,104.6780,104.6100,104.6480
2021-02-10 16:00:00,104.6860,104.7130,104.6300,104.6620
2021-02-10 15:55:00,104.6770,104.7090,104.6300,104.6830
2021-02-10 15:50:00,104.6830,104.6920,104.6300,104.6770
2021-02-10 15:45:00,104.6470,104.6940,104.5800,104.6500
2021-02-10 15:40:00,104.6760,104.6770,104.6200,104.6500
2021-02-10 15:35:00,104.6480,104.6790,104.6000,104.6760
2021-02-10 15:30:00,104.6430,104.6540,104.5800,104.6540
2021-02-10 15:25:00,104.6030,104.6520,104.5800,104.6420
2021-02-10 15:20:00,104.5820,104.6180,104.5500,104.6020
2021-02-10 15:15:00,104.5970,104.6000,104.5400,104.5780
2021-02-10 15:10:00,104.6330,104.6370,104.5600,104.5970
2021-02-10 15:05:00,104.6620,104.6670,104.5800,104.6330
2021-02-10 15:00:00,104.6400,104.6640,104.6000,104.6610
2021-02-10 14:55:00,104.6340,104.6640,104.6000,104.6380
2021-02-10 14:50:00,104.6080,104.6530,104.5700,104.6320
2021-02-10 14:45:00,104.6160,104.6390,104.5500,104.6090
2021-02-10 14:40:00,104.6120,104.6280,104.5600,104.6130
2021-02-10 14:35:00,104.5820,104.6200,104.5200,104.6110
2021-02-10 14:30:00,104.6000,104.6090,104.5500,104.5830
2021-02-10 14:25:00,104.5770,104.6230,104.5400,104.6040
2021-02-10 14:20:00,104.5960,104.6030,104.5400,104.5700
2021-02-10 14:15:00,104.5720,104.6140,104.5300,104.5960
2021-02-10 14:10:00,104.6100,104.6220,104.5400,104.5730
2021-02-10 14:05:00,104.6390,104.6510,104.5800,104.6130
2021-02-10 14:00:00,104.6060,104.6470,104.5700,104.6380
2021-02-10 13:55:00,104.6030,104.6500,104.5600,104.6060
2021-02-10 13:50:00,104.6050,104.6120,104.5300,104.6070
2021-02-10 13:45:00,104.5990,104.6130,104.5200,104.5700
2021-02-10 13:40:00,104.6040,104.6380,104.5600,104.6140
2021-02-10 13:35:00,104.7340,104.7340,104.5000,104.6010
2021-02-10 13:30:00,104.7400,104.7510,104.7000,104.7300
2021-02-10 13:25:00,104.7610,104.7770,104.7200,104.7490
2021-02-10 13:20:00,104.7400,104.7620,104.7200,104.7610
2021-02-10 13:15:00,104.7610,104.7610,104.7100,104.7450
2021-02-10 13:10:00,104.7490,104.7820,104.7200,104.7600
2021-02-10 13:05:00,104.7790,104.8000,104.7100,104.7450
2021-02-10 13:00:00,104.8000,104.8010,104.7400,104.7800
2021-02-10 12:55:00,104.8000,104.8170,104.7600,104.8010
2021-02-10 12:50:00,104.7980,104.8060,104.7600,104.8040
2021-02-10 12:45:00,104.7800,104.8060,104.7600,104.7900
2021-02-10 12:40:00,104.7880,104.8080,104.7500,104.7830
2021-02-10 12:35:00,104.7830,104.8050,104.7500,104.7910
2021-02-10 12:30:00,104.7850,104.7980,104.7400,104.7830
2021-02-10 12:25:00,104.7500,104.7880,104.7300,104.7850
2021-02-10 12:20:00,104.7970,104.8000,104.7400,104.7800
2021-02-10 12:15:00,104.8110,104.8280,104.7500,104.7970
2021-02-10 12:10:00,104.7900,104.8290,104.7600,104.8120
2021-02-10 12:05:00,104.7740,104.7920,104.7400,104.7900
2021-02-10 12:00:00,104.7530,104.7810,104.7300,104.7710
2021-02-10 11:55:00,104.7500,104.7530,104.7100,104.7500
2021-02-10 11:50:00,104.7530,104.7540,104.7200,104.7480
2021-02-10 11:45:00,104.7610,104.7730,104.7200,104.7530
2021-02-10 11:40:00,104.7300,104.7780,104.7200,104.7600
2021-02-10 11:35:00,104.7270,104.7430,104.7000,104.7380
2021-02-10 11:30:00,104.7100,104.7310,104.6700,104.7280
2021-02-10 11:25:00,104.7290,104.7330,104.6900,104.7180
2021-02-10 11:20:00,104.7200,104.7330,104.6800,104.7200
2021-02-10 11:15:00,104.7390,104.7400,104.6900,104.7270
2021-02-10 11:10:00,104.7220,104.7480,104.7000,104.7300
2021-02-10 11:05:00,104.7250,104.7390,104.6800,104.7200
2021-02-10 11:00:00,104.7130,104.7350,104.6800,104.7250
2021-02-10 10:55:00,104.7090,104.7200,104.6600,104.7120
2021-02-10 10:50:00,104.6980,104.7200,104.6600,104.7100
2021-02-10 10:45:00,104.7200,104.7300,104.6700,104.7030
2021-02-10 10:40:00,104.6980,104.7350,104.6800,104.7200
2021-02-10 10:35:00,104.7450,104.7510,104.6700,104.7060
2021-02-10 10:30:00,104.7530,104.7570,104.7000,104.7460
2021-02-10 10:25:00,104.7190,104.7610,104.7000,104.7560
2021-02-10 10:20:00,104.7380,104.7550,104.6900,104.7260
2021-02-10 10:15:00,104.7100,104.7430,104.6800,104.7320
2021-02-10 10:10:00,104.6990,104.7220,104.6600,104.7040
2021-02-10 10:05:00,104.7900,104.7990,104.6600,104.6970
2021-02-10 10:00:00,104.7870,104.8420,104.7500,104.7830
2021-02-10 09:55:00,104.7440,104.8110,104.6900,104.7800
2021-02-10 09:50:00,104.6890,104.7520,104.6300,104.7370
2021-02-10 09:45:00,104.6310,104.6980,104.5900,104.6890
2021-02-10 09:40:00,104.4850,104.6460,104.4600,104.6290
2021-02-10 09:35:00,104.4770,104.4870,104.4500,104.4840
2021-02-10 09:30:00,104.4760,104.4840,104.4500,104.4770
2021-02-10 09:25:00,104.4500,104.4760,104.4200,104.4700
2021-02-10 09:20:00,104.4740,104.4830,104.4100,104.4510
2021-02-10 09:15:00,104.4800,104.4940,104.4200,104.4680
2021-02-10 09:10:00,104.4730,104.4900,104.4300,104.4820
2021-02-10 09:05:00,104.4150,104.4790,104.3900,104.4740
2021-02-10 09:00:00,104.4240,104.4320,104.3800,104.4100
2021-02-10 08:55:00,104.4510,104.4510,104.3900,104.4220
2021-02-10 08:50:00,104.4400,104.4710,104.4100,104.4500
2021-02-10 08:45:00,104.4720,104.4860,104.4300,104.4600
2021-02-10 08:40:00,104.5280,104.5300,104.4200,104.4720
2021-02-10 08:35:00,104.5690,104.5760,104.5000,104.5250
2021-02-10 08:30:00,104.5600,104.5780,104.5300,104.5670
2021-02-10 08:25:00,104.5810,104.5870,104.5300,104.5600
2021-02-10 08:20:00,104.5680,104.5870,104.5200,104.5840
2021-02-10 08:15:00,104.5680,104.5990,104.5400,104.5600
2021-02-10 08:10:00,104.5360,104.5820,104.5200,104.5680
2021-02-10 08:05:00,104.5180,104.5520,104.4700,104.5400
2021-02-10 08:00:00,104.5200,104.5240,104.4700,104.5180
2021-02-10 07:55:00,104.5150,104.5360,104.4800,104.5100
2021-02-10 07:50:00,104.5180,104.5200,104.4700,104.5100
2021-02-10 07:45:00,104.5350,104.5350,104.4800,104.5100
2021-02-10 07:40:00,104.5110,104.5360,104.4700,104.5210
2021-02-10 07:35:00,104.5320,104.5350,104.4700,104.5070
2021-02-10 07:30:00,104.5100,104.5490,104.5100,104.5290
2021-02-10 07:25:00,104.5490,104.5520,104.5000,104.5400
2021-02-10 07:20:00,104.5590,104.5700,104.5100,104.5450
2021-02-10 07:15:00,104.5680,104.5810,104.5300,104.5590
2021-02-10 07:10:00,104.5870,104.5890,104.5400,104.5690
2021-02-10 07:05:00,104.5680,104.5930,104.5300,104.5800
2021-02-10 07:00:00,104.5800,104.5820,104.5400,104.5680
2021-02-10 06:55:00,104.5600,104.5880,104.5400,104.5800
2021-02-10 06:50:00,104.5600,104.5920,104.5600,104.5810
2021-02-10 06:45:00,104.5500,104.5870,104.5500,104.5850
2021-02-10 06:40:00,104.5900,104.5940,104.5400,104.5680
2021-02-10 06:35:00,104.5880,104.5960,104.5600,104.5850
2021-02-10 06:30:00,104.5890,104.5900,104.5500,104.5880
2021-02-10 06:25:00,104.5920,104.6020,104.5600,104.5850
2021-02-10 06:20:00,104.5460,104.5980,104.5200,104.5860
2021-02-10 06:15:00,104.5480,104.5540,104.5100,104.5460
2021-02-10 06:10:00,104.5530,104.5540,104.5100,104.5400
2021-02-10 06:05:00,104.5640,104.5670,104.5100,104.5500
2021-02-10 06:00:00,104.5690,104.5720,104.5300,104.5640
2021-02-10 05:55:00,104.5500,104.5710,104.5300,104.5690
2021-02-10 05:50:00,104.5710,104.5760,104.5300,104.5640
2021-02-10 05:45:00,104.5580,104.5790,104.5300,104.5700
2021-02-10 05:40:00,104.5700,104.5750,104.5200,104.5500
2021-02-10 05:35:00,104.5800,104.5880,104.5300,104.5700
2021-02-10 05:30:00,104.5910,104.5960,104.5700,104.5860
2021-02-10 05:25:00,104.5790,104.5940,104.5500,104.5890
2021-02-10 05:20:00,104.5700,104.5860,104.5400,104.5760
2021-02-10 05:15:00,104.5730,104.5790,104.5400,104.5700
2021-02-10 05:10:00,104.5700,104.5800,104.5400,104.5750
2021-02-10 05:05:00,104.5610,104.5730,104.5400,104.5630
2021-02-10 05:00:00,104.5580,104.5660,104.5300,104.5600
2021-02-10 04:55:00,104.5400,104.5610,104.5300,104.5580
2021-02-10 04:50:00,104.5530,104.5610,104.5300,104.5530
2021-02-10 04:45:00,104.5450,104.5610,104.5200,104.5500
2021-02-10 04:40:00,104.5550,104.5630,104.5100,104.5460
2021-02-10 04:35:00,104.5470,104.5600,104.5200,104.5560
2021-02-10 04:30:00,104.5480,104.5640,104.5100,104.5430
2021-02-10 04:25:00,104.5550,104.5560,104.5100,104.5420
2021-02-10 04:20:00,104.5400,104.5670,104.5200,104.5500
2021-02-10 04:15:00,104.5510,104.5510,104.5100,104.5490
2021-02-10 04:10:00,104.5370,104.5580,104.5100,104.5350
2021-02-10 04:05:00,104.5550,104.5550,104.5100,104.5470
2021-02-10 04:00:00,104.5370,104.5560,104.5100,104.5550
2021-02-10 03:55:00,104.5300,104.5410,104.4800,104.5360
2021-02-10 03:50:00,104.5370,104.5490,104.5000,104.5340
2021-02-10 03:45:00,104.5310,104.5490,104.5000,104.5460
2021-02-10 03:40:00,104.5390,104.5520,104.4900,104.5300
2021-02-10 03:35:00,104.5500,104.5700,104.5100,104.5400
2021-02-10 03:30:00,104.5500,104.5570,104.5000,104.5500
2021-02-10 03:25:00,104.5200,104.5550,104.5000,104.5500
2021-02-10 03:20:00,104.5400,104.5580,104.5000,104.5440
2021-02-10 03:15:00,104.5670,104.5720,104.5000,104.5460
2021-02-10 03:10:00,104.6030,104.6030,104.5300,104.5650
2021-02-10 03:05:00,104.6130,104.6200,104.5700,104.6040
2021-02-10 03:00:00,104.6100,104.6200,104.5700,104.6030
2021-02-10 02:55:00,104.6000,104.6270,104.5800,104.6030
2021-02-10 02:50:00,104.6100,104.6270,104.5700,104.6200
2021-02-10 02:45:00,104.6420,104.6430,104.5800,104.6160
2021-02-10 02:40:00,104.6200,104.6530,104.5900,104.6410
2021-02-10 02:35:00,104.6500,104.6600,104.6100,104.6400
2021-02-10 02:30:00,104.6390,104.6650,104.6100,104.6540
2021-02-10 02:25:00,104.6600,104.6640,104.6100,104.6360
2021-02-10 02:20:00,104.6400,104.6660,104.6100,104.6570
2021-02-10 02:15:00,104.6350,104.6660,104.6100,104.6530
2021-02-10 02:10:00,104.6340,104.6430,104.6000,104.6300
2021-02-10 02:05:00,104.6470,104.6520,104.6000,104.6350
2021-02-10 02:00:00,104.6480,104.6550,104.6000,104.6490
2021-02-10 01:55:00,104.6540,104.6590,104.6100,104.6450
2021-02-10 01:50:00,104.6650,104.6710,104.6100,104.6540
2021-02-10 01:45:00,104.6900,104.7050,104.6400,104.6700
2021-02-10 01:40:00,104.7050,104.7140,104.6600,104.7030
2021-02-10 01:35:00,104.6850,104.7060,104.6400,104.7000
2021-02-10 01:30:00,104.6660,104.6940,104.6300,104.6860
2021-02-10 01:25:00,104.6620,104.6740,104.6200,104.6660
2021-02-10 01:20:00,104.6680,104.6880,104.6300,104.6630
2021-02-10 01:15:00,104.6580,104.6770,104.6100,104.6700
2021-02-10 01:10:00,104.6150,104.6630,104.5700,104.6550
2021-02-10 01:05:00,104.6000,104.6340,104.5700,104.6180
2021-02-10 01:00:00,104.6000,104.6290,104.5800,104.6100
2021-02-10 00:55:00,104.5940,104.6240,104.5500,104.5970
2021-02-10 00:50:00,104.6190,104.6270,104.5700,104.5900
2021-02-10 00:45:00,104.5980,104.6270,104.5600,104.6180
2021-02-10 00:40:00,104.5570,104.6010,104.5400,104.5990
2021-02-10 00:35:00,104.5770,104.5790,104.5300,104.5570
2021-02-10 00:30:00,104.5330,104.5830,104.5100,104.5720
2021-02-10 00:25:00,104.5530,104.5530,104.4800,104.5370
2021-02-10 00:20:00,104.5680,104.5760,104.5100,104.5500
2021-02-10 00:15:00,104.5610,104.5720,104.5100,104.5670
2021-02-10 00:10:00,104.5510,104.5660,104.5000,104.5590
2021-02-10 00:05:00,104.5830,104.6060,104.5200,104.5530
2021-02-10 00:00:00,104.5770,104.5900,104.5500,104.5840
2021-02-09 23:55:00,104.5300,104.5830,104.5300,104.5770
2021-02-09 23:50:00,104.5620,104.5700,104.5200,104.5500
2021-02-09 23:45:00,104.5520,104.5620,104.5200,104.5600
2021-02-09 23:40:00,104.5440,104.5650,104.5000,104.5600
2021-02-09 23:35:00,104.5550,104.5560,104.5100,104.5460
2021-02-09 23:30:00,104.5430,104.5600,104.5200,104.5550
2021-02-09 23:25:00,104.5500,104.5630,104.5100,104.5380
2021-02-09 23:20:00,104.5550,104.5600,104.5100,104.5490
2021-02-09 23:15:00,104.5680,104.5700,104.5300,104.5500
2021-02-09 23:10:00,104.5730,104.5760,104.5400,104.5650
2021-02-09 23:05:00,104.5520,104.5750,104.5300,104.5710
2021-02-09 23:00:00,104.5810,104.5830,104.5300,104.5490
2021-02-09 22:55:00,104.5650,104.5900,104.5300,104.5620
2021-02-09 22:50:00,104.5690,104.5930,104.5500,104.5670
2021-02-09 22:45:00,104.5650,104.6000,104.5600,104.5750
2021-02-09 22:40:00,104.5690,104.6010,104.5600,104.5800
2021-02-09 22:35:00,104.5690,104.6020,104.5600,104.5600
2021-02-09 22:30:00,104.5670,104.6000,104.5390,104.5670
2021-02-09 22:25:00,104.5340,104.6080,104.5280,104.5700
2021-02-09 22:20:00,104.5900,104.6250,104.5240,104.5700
2021-02-09 22:15:00,104.5740,104.6260,104.5500,104.6000
2021-02-09 22:10:00,104.5790,104.6170,104.5190,104.5530
2021-02-09 22:05:00,104.5550,104.6200,104.5300,104.5850
2021-02-09 22:00:00,104.5690,104.5900,104.5200,104.5800
2021-02-09 21:55:00,104.5700,104.5790,104.5500,104.5690
2021-02-09 21:50:00,104.5760,104.5780,104.5500,104.5740
2021-02-09 21:45:00,104.5740,104.5830,104.5600,104.5700
2021-02-09 21:40:00,104.5660,104.5830,104.5500,104.5790
2021-02-09 21:35:00,104.5650,104.5720,104.5400,104.5680
2021-02-09 21:30:00,104.5660,104.5750,104.5400,104.5700
2021-02-09 21:25:00,104.5730,104.5740,104.5400,104.5700
2021-02-09 21:20:00,104.5830,104.5840,104.5400,104.5650
2021-02-09 21:15:00,104.5690,104.5850,104.5400,104.5770
2021-02-09 21:10:00,104.5670,104.5720,104.5400,104.5690
2021-02-09 21:05:00,104.5680,104.5700,104.5400,104.5610
2021-02-09 21:00:00,104.5730,104.5750,104.5300,104.5690
2021-02-09 20:55:00,104.5740,104.5760,104.5500,104.5670
2021-02-09 20:50:00,104.5730,104.5760,104.5400,104.5680
2021-02-09 20:45:00,104.5750,104.5760,104.5500,104.5730
2021-02-09 20:40:00,104.5790,104.5810,104.5500,104.5680
2021-02-09 20:35:00,104.5740,104.5810,104.5500,104.5790
2021-02-09 20:30:00,104.5710,104.5810,104.5400,104.5690
2021-02-09 20:25:00,104.5740,104.5770,104.5400,104.5650
2021-02-09 20:20:00,104.5590,104.5750,104.5300,104.5680
2021-02-09 20:15:00,104.5630,104.5640,104.5200,104.5580
2021-02-09 20:10:00,104.5550,104.5710,104.5200,104.5570
2021-02-09 20:05:00,104.5400,104.5670,104.5100,104.5510
2021-02-09 20:00:00,104.5510,104.5590,104.5100,104.5390
2021-02-09 19:55:00,104.5750,104.5750,104.5200,104.5520
2021-02-09 19:50:00,104.5730,104.5840,104.5400,104.5700
2021-02-09 19:45:00,104.5670,104.5820,104.5300,104.5700
2021-02-09 19:40:00,104.5770,104.5870,104.5300,104.5600
2021-02-09 19:35:00,104.5880,104.5900,104.5400,104.5720
2021-02-09 19:30:00,104.6000,104.6100,104.5600,104.5850
2021-02-09 19:25:00,104.6190,104.6230,104.5700,104.5980
2021-02-09 19:20:00,104.6000,104.6270,104.5900,104.6200
2021-02-09 19:15:00,104.6200,104.6260,104.6000,104.6170
2021-02-09 19:10:00,104.6100,104.6300,104.5900,104.6200
2021-02-09 19:05:00,104.6150,104.6210,104.5700,104.6160
2021-02-09 19:00:00,104.6000,104.6270,104.5800,104.6140
2021-02-09 18:55:00,104.6390,104.6400,104.5900,104.6190
2021-02-09 18:50:00,104.6290,104.6410,104.5800,104.6340
2021-02-09 18:45:00,104.6280,104.6300,104.5800,104.6210
2021-02-09 18:40:00,104.6140,104.6310,104.5900,104.6220
2021-02-09 18:35:00,104.6040,104.6190,104.5700,104.6140
2021-02-09 18:30:00,104.6020,104.6100,104.5800,104.6030
2021-02-09 18:25:00,104.5700,104.6080,104.5700,104.6010
2021-02-09 18:20:00,104.6060,104.6110,104.5600,104.5920
2021-02-09 18:15:00,104.6050,104.6070,104.5800,104.6060
2021-02-09 18:10:00,104.5810,104.6100,104.5500,104.6010
2021-02-09 18:05:00,104.5640,104.5840,104.5300,104.5800
2021-02-09 18:00:00,104.6000,104.6010,104.5200,104.5640
2021-02-09 17:55:00,104.5830,104.6100,104.5600,104.5920
2021-02-09 17:50:00,104.5700,104.6050,104.5500,104.5800
2021-02-09 17:45:00,104.5900,104.6130,104.5600,104.5960
2021-02-09 17:40:00,104.6180,104.6200,104.5600,104.5900
2021-02-09 17:35:00,104.6260,104.6300,104.5800,104.6170
2021-02-09 17:30:00,104.6000,104.6280,104.5800,104.6260
2021-02-09 17:25:00,104.5990,104.6020,104.5500,104.5990
2021-02-09 17:20:00,104.6010,104.6070,104.5600,104.6000
2021-02-09 17:15:00,104.6140,104.6190,104.5600,104.5970
2021-02-09 17:10:00,104.5990,104.6230,104.5600,104.6120
2021-02-09 17:05:00,104.6210,104.6240,104.5600,104.5920
2021-02-09 17:00:00,104.6100,104.6260,104.5700,104.6210
2021-02-09 16:55:00,104.6090,104.6200,104.5700,104.6000
2021-02-09 16:50:00,104.5800,104.6270,104.5700,104.6000
2021-02-09 16:45:00,104.6260,104.6300,104.5600,104.5800
2021-02-09 16:40:00,104.6420,104.6490,104.5900,104.6240
2021-02-09 16:35:00,104.6580,104.6600,104.6100,104.6400
2021-02-09 16:30:00,104.6400,104.6600,104.6000,104.6570
2021-02-09 16:25:00,104.6510,104.6590,104.6000,104.6410
2021-02-09 16:20:00,104.6270,104.6570,104.6000,104.6500
2021-02-09 16:15:00,104.6260,104.6370,104.5800,104.6280
2021-02-09 16:10:00,104.6110,104.6340,104.5700,104.6290
2021-02-09 16:05:00,104.5740,104.6180,104.5500,104.6130
2021-02-09 16:00:00,104.5530,104.5910,104.5200,104.5760
2021-02-09 15:55:00,104.5050,104.5570,104.4800,104.5530
2021-02-09 15:50:00,104.5320,104.5520,104.4700,104.5010
2021-02-09 15:45:00,104.5510,104.5540,104.4900,104.5320
2021-02-09 15:40:00,104.5430,104.5660,104.5100,104.5530
2021-02-09 15:35:00,104.5500,104.5540,104.4900,104.5400
2021-02-09 15:30:00,104.5250,104.5530,104.4800,104.5510
2021-02-09 15:25:00,104.5710,104.5750,104.4800,104.5270
2021-02-09 15:20:00,104.5300,104.5740,104.4900,104.5730
2021-02-09 15:15:00,104.5400,104.5420,104.4900,104.5200
2021-02-09 15:10:00,104.5870,104.6040,104.5100,104.5300
2021-02-09 15:05:00,104.6000,104.6100,104.5400,104.5880
2021-02-09 15:00:00,104.6100,104.6240,104.5500,104.6000
2021-02-09 14:55:00,104.5840,104.6140,104.5400,104.5970
2021-02-09 14:50:00,104.5830,104.6000,104.5400,104.5820
2021-02-09 14:45:00,104.6340,104.6560,104.5400,104.5840
2021-02-09 14:40:00,104.5980,104.6470,104.5600,104.6300
2021-02-09 14:35:00,104.6660,104.6720,104.5700,104.6010
2021-02-09 14:30:00,104.6680,104.6760,104.6100,104.6650
2021-02-09 14:25:00,104.6590,104.6900,104.6200,104.6690
2021-02-09 14:20:00,104.6570,104.6770,104.6000,104.6200
2021-02-09 14:15:00,104.6330,104.6610,104.6100,104.6500
2021-02-09 14:10:00,104.6250,104.6510,104.5800,104.6330
2021-02-09 14:05:00,104.6190,104.6520,104.5800,104.6250
2021-02-09 14:00:00,104.6760,104.6840,104.5700,104.6190
2021-02-09 13:55:00,104.6610,104.6870,104.6300,104.6740
2021-02-09 13:50:00,104.6580,104.6660,104.6000,104.6600
2021-02-09 13:45:00,104.6700,104.6820,104.6300,104.6570
2021-02-09 13:40:00,104.6950,104.7040,104.6300,104.6710
2021-02-09 13:35:00,104.6540,104.7010,104.6200,104.6990
2021-02-09 13:30:00,104.6130,104.6700,104.5900,104.6510
